CIK,Filed As Of Date,Conformed Period Of Report,Keyword Whole,Keyword Item 1
903651,20160314,20151231,1,1
903651,20180322,20171231,1,1
903651,20130315,20121231,1,1
903651,20140314,20131231,1,1
903651,20150313,20141231,1,1
904978,20110303,20101231,1,1
904978,20100305,20091231,1,1
904978,20120301,20111231,1,1
904978,20090304,20081231,1,1
904979,20101217,20101031,1,1
904979,20111221,20111031,1,1
904979,20121221,20121031,1,1
904979,20160114,20151031,1,1
904979,20191220,20191031,1,1
904979,20170117,20161031,1,1
904979,20180105,20171031,1,1
904979,20150113,20141031,1,1
904979,20131223,20131031,1,1
904979,20091218,20091031,1,1
904979,20181220,20181031,1,1
906193,20111209,20110930,1,1
906193,20101210,20100930,1,1
906193,20171208,20170930,1,1
906193,20161209,20160930,1,1
906193,20121210,20120930,1,1
906193,20131213,20130930,1,1
906193,20141212,20140930,1,1
906193,20151211,20150930,1,1
906193,20091211,20090930,1,1
906709,20090306,20081231,1,1
906709,20170301,20161231,1,1
906709,20110301,20101231,1,1
906709,20180301,20171231,1,1
906709,20190301,20181231,1,1
906709,20100303,20091231,1,1
906709,20140227,20131231,1,1
906709,20150226,20141231,1,1
906709,20160229,20151231,1,1
906709,20130301,20121231,1,1
906709,20120229,20111231,1,1
906780,20120319,20111231,1,1
906780,20140318,20131231,1,1
906780,20150310,20141231,1,1
906780,20180319,20171231,1,1
906780,20190315,20181231,1,1
906780,20130321,20121231,1,1
906780,20170313,20161231,1,1
906780,20160310,20151231,1,1
906780,20110318,20101231,1,0
906780,20090313,20081231,1,0
906780,20100325,20091231,1,0
907242,20110316,20101231,1,1
907242,20190314,20181231,1,1
907242,20180314,20171231,1,1
907242,20170314,20161231,1,1
907242,20100316,20091231,1,1
907242,20160311,20151231,1,1
907242,20090316,20081231,1,1
907242,20130315,20121231,1,1
907242,20120314,20111231,1,1
907242,20150313,20141231,1,1
907242,20140314,20131231,1,1
907562,20110302,20101231,1,1
907562,20100312,20091231,1,1
907562,20120302,20111231,1,
907562,20150227,20141231,1,1
907562,20130304,20121231,1,1
907562,20140303,20131231,1,
907562,20090304,20081231,1,1
907654,20170321,20161231,1,
907654,20180322,20171231,1,
907654,20110309,20101231,1,1
907654,20160317,20151231,1,
907654,20190227,20181231,1,
907654,20120327,20111231,1,1
907654,20100304,20091231,1,1
907654,20090327,20081231,1,1
907654,20140320,20131231,1,1
907654,20130321,20121231,1,1
907654,20150319,20141231,1,
908255,20170209,20161231,1,1
908255,20120214,20111231,1,1
908255,20140213,20131231,1,1
908255,20150212,20141231,1,1
908255,20160211,20151231,1,1
908255,20180208,20171231,1,1
908255,20130214,20121231,1,1
908255,20190219,20181231,1,1
908255,20090212,20081231,1,1
908255,20110210,20101231,1,1
908255,20100211,20091231,1,1
908598,20090330,20081231,1,1
908598,20110330,20101231,1,1
908598,20100330,20091231,1,1
908598,20120320,20111231,1,1
908598,20130326,20121231,1,1
908598,20160330,20151231,1,1
908598,20140326,20131231,1,1
908598,20150512,20141231,1,1
908598,20190626,20181231,1,1
908598,20170922,20161231,1,1
908598,20190430,20171231,1,1
908937,20180131,20171231,1,0
908937,20170202,20161231,1,0
908937,20190130,20181231,1,0
908937,20160202,20151231,1,0
908937,20150205,20141231,1,0
908937,20140204,20131231,1,1
908937,20110216,20101231,1,
908937,20100225,20091231,1,1
908937,20090310,20081231,1,1
908937,20120209,20111231,1,1
908937,20130206,20121231,1,1
909281,20110222,20101215,1,1
909281,20120221,20111231,1,0
909281,20090225,20081231,1,1
909281,20100223,20091228,1,0
909281,20170228,20161231,1,1
909281,20140225,20131231,1,1
909281,20160223,20151231,1,1
909281,20130226,20121231,1,1
909281,20150225,20141231,1,1
909724,20150327,20141231,1,1
909724,20180308,20171231,1,1
909724,20170327,20161231,1,1
909724,20160330,20151231,1,1
909724,20190308,20181231,1,1
909724,20140328,20131231,1,1
909724,20110330,20101231,1,1
909724,20100326,20091231,1,1
909724,20090331,20081231,1,1
909724,20120330,20111231,1,1
909724,20130328,20121231,1,1
909791,20100301,20091231,1,1
909791,20110301,20101231,1,1
909791,20090227,20081231,1,1
909791,20150227,20141231,1,1
909791,20140228,20131231,1,1
909791,20130301,20121231,1,1
909791,20120229,20111231,1,1
909791,20170301,20161231,1,1
909791,20160226,20151231,1,1
909832,20191011,20190901,1,1
909832,20171018,20170903,1,1
909832,20181026,20180902,1,1
909832,20161012,20160828,1,1
909832,20151014,20150830,1,1
909832,20141015,20140831,1,1
909832,20111014,20110828,1,1
909832,20091016,20090830,1,1
909832,20131016,20130901,1,1
909832,20101018,20100829,1,1
909832,20121019,20120902,1,1
910267,20170316,20161231,1,1
910267,20110325,20101231,1,1
910267,20190401,20181231,1,1
910267,20120315,20111231,1,1
910267,20180402,20171231,1,1
910267,20130318,20121231,1,1
910267,20150331,20141231,1,1
910267,20160315,20151231,1,1
910267,20140331,20131231,1,1
910329,20180316,20171231,1,1
910329,20170316,20161231,1,1
910329,20160315,20151231,1,1
910329,20140317,20131231,1,
910329,20150316,20141231,1,1
910329,20190301,20181231,1,1
910329,20110401,20101231,1,1
910329,20120315,20111231,1,1
910329,20090316,20081231,1,1
910329,20130315,20121231,1,1
910329,20100331,20091231,1,1
910406,20110829,20110630,1,1
910406,20100830,20100630,1,1
910406,20090831,20090630,1,1
910406,20180829,20180630,1,1
910406,20170913,20170630,1,1
910406,20120829,20120630,1,1
910406,20190829,20190630,1,1
910406,20140827,20140630,1,1
910406,20170622,20160630,1,1
910406,20150821,20150630,1,1
910406,20130829,20130630,1,1
910521,20190530,20190331,1,1
910521,20170530,20170331,1,1
910521,20160531,20160331,1,1
910521,20180530,20180331,1,1
910521,20110301,20101231,1,1
910521,20090302,20081231,1,1
910521,20100301,20091231,1,1
910521,20120229,20111231,1,1
910521,20130301,20121231,1,1
910521,20140303,20131231,1,1
910521,20150601,20150331,1,1
910638,20110217,20101231,1,1
910638,20190228,20181231,1,1
910638,20160314,20151231,1,1
910638,20170228,20161231,1,1
910638,20090304,20081231,1,1
910638,20100224,20091231,1,1
910638,20120223,20111231,1,1
910638,20130225,20121231,1,1
910638,20180314,20171231,1,1
910638,20140228,20131231,1,1
910638,20150226,20141231,1,1
911002,20120315,20111231,1,
911002,20130326,20121231,1,
911002,20110314,20101231,1,
911002,20090313,20081231,1,
911002,20100312,20091231,1,
911109,20190205,20181231,1,1
911109,20090302,20081231,1,
911109,20100301,20091231,1,
911109,20160205,20151231,1,1
911109,20120229,20111231,1,1
911109,20130301,20121231,1,1
911109,20150227,20141231,1,1
911109,20140214,20131231,1,
911109,20180205,20171231,1,1
911109,20170202,20161231,1,1
911109,20110301,20101231,1,
911147,20160311,20151231,1,1
911147,20170310,20161231,1,1
911147,20190311,20181231,1,1
911147,20150316,20141231,1,1
911147,20140331,20131231,1,1
911147,20180309,20171231,1,1
911147,20110331,20101231,1,1
911147,20100315,20100310,1,1
911147,20120329,20111231,1,1
911147,20090316,20090306,1,1
911147,20130328,20121231,1,1
911177,20110620,20110430,1,1
911177,20090616,20090430,1,1
911177,20170302,20161231,1,1
911177,20190222,20181231,1,1
911177,20100611,20100430,1,1
911177,20180302,20171231,1,1
911177,20140627,20140430,1,1
911177,20120628,20120430,1,1
911177,20130627,20130430,1,1
911177,20160302,20151231,1,1
911216,20180913,20180630,1,1
911216,20160919,20160630,1,1
911216,20150918,20150630,1,1
911216,20190912,20190630,1,0
911216,20170925,20170630,1,1
911216,20110921,20110630,1,0
911216,20100927,20100630,1,1
911216,20090928,20090630,1,1
911216,20140912,20140630,1,1
911216,20120910,20120630,1,1
911216,20130927,20130630,1,1
911326,20130314,20121231,1,1
911326,20110314,20101231,1,1
911326,20090313,20081231,1,1
911326,20100316,20091231,1,1
911326,20120322,20111231,1,1
911326,20150226,20141231,1,1
911326,20140303,20131231,1,1
911583,20110315,20101231,1,1
911583,20100310,20091231,1,1
911583,20090316,20081231,1,1
911583,20120315,20111231,1,1
911583,20130314,20121231,1,1
946563,20110331,20101231,1,1
946563,20160330,20151231,1,1
946563,20100331,20091231,1,1
946563,20190328,20181231,0,0
946563,20090331,20081231,1,1
946563,20120330,20111231,1,1
946563,20130401,20121231,1,1
946563,20180402,20171231,0,0
946563,20150331,20141231,1,1
946563,20140331,20131231,1,1
946563,20170331,20161231,1,1
946581,20190514,20190331,1,1
946581,20110525,20110331,1,1
946581,20091218,20091031,1,1
946581,20170524,20170331,1,1
946581,20180517,20180331,1,1
946581,20160519,20160331,1,1
946581,20140514,20140331,1,1
946581,20150522,20150331,1,1
946581,20120523,20120331,1,1
946581,20130514,20130331,1,1
946644,20190401,20181231,1,1
946644,20090316,20081231,1,1
946644,20160329,20151231,1,1
946644,20170331,20161231,1,1
946644,20180330,20171231,1,1
946644,20110329,20101231,1,1
946644,20100312,20091231,1,1
946644,20120314,20111231,1,1
946644,20130318,20121231,1,1
946644,20150319,20141231,1,1
946644,20140314,20131231,1,1
946840,20110224,20101231,1,1
946840,20090302,20081231,1,1
946840,20100225,20091231,1,1
946840,20120228,20111231,1,1
946840,20130227,20121231,1,1
948072,20090330,20081231,1,1
948072,20100401,20091231,1,1
948072,20110330,20101231,1,1
948072,20170331,20161231,1,
948072,20130401,20121231,1,1
948072,20120330,20111231,1,
948072,20180402,20171231,1,1
948072,20160330,20151231,1,
948072,20150330,20141231,1,1
948072,20140328,20131231,1,1
948708,20190327,20181231,1,1
948708,20180330,20171231,1,1
948708,20160309,20151231,1,1
948708,20150227,20141231,1,1
948708,20170310,20161231,1,1
948708,20110225,20101231,1,1
948708,20090310,20081231,1,1
948708,20100302,20091231,1,1
948708,20120227,20111231,1,1
948708,20140307,20131231,1,1
948708,20130220,20121231,1,1
948846,20090213,20081231,1,1
948846,20100211,20091231,1,1
948846,20110204,20101231,1,1
949039,20190213,20181231,1,1
949039,20180213,20171231,1,1
949039,20090224,20081231,1,1
949039,20100223,20091231,1,1
949039,20110225,20101231,1,1
949039,20160219,20151231,1,1
949039,20140224,20131231,1,1
949039,20170216,20161231,1,1
949039,20150223,20141231,1,1
949039,20120223,20111231,1,1
949039,20130221,20121231,1,1
949157,20190228,20181231,1,1
949157,20180228,20171231,1,1
949157,20170314,20161231,1,1
949157,20100316,20091231,1,1
949157,20090302,20081231,1,1
949157,20120229,20111231,1,1
949157,20130318,20121231,1,1
949157,20160307,20151231,1,1
949157,20150302,20141231,1,1
949157,20140314,20131231,1,1
949157,20110316,20101231,1,1
949158,20120227,20111231,1,1
949158,20160211,20151231,1,1
949158,20190212,20181231,1,1
949158,20180215,20171231,1,1
949158,20130228,20121231,1,1
949158,20170210,20161231,1,1
949158,20140213,20131231,1,1
949158,20150219,20141231,1,1
949158,20110304,20101231,1,1
949158,20090313,20081231,1,1
949158,20100316,20091231,1,1
949373,20110315,20101228,1,1
949373,20090302,20081230,1,1
949373,20120302,20120103,1,1
949373,20100225,20091229,1,1
949373,20140228,20131231,1,1
949373,20130301,20130101,1,1
949428,20170407,20161231,1,1
949428,20180402,20171231,1,1
949428,20110331,20101231,1,1
949428,20090316,20081231,1,
949428,20120329,20111231,1,1
949428,20100325,20091231,1,
949428,20130327,20121231,1,1
949428,20160330,20151231,1,1
949428,20140331,20131231,1,1
949428,20150318,20141231,1,1
949699,20150218,20141231,1,1
949699,20140226,20131231,1,1
949699,20110913,20110630,1,
949699,20100913,20100630,1,
949699,20120905,20120630,1,
949699,20090922,20090630,1,
949699,20130226,20121231,1,1
949721,20140414,20131231,0,0
949721,20090414,20081231,0,0
949721,20120330,20111231,0,0
949721,20110228,20101231,0,0
949721,20100415,20091231,0,0
949721,20130403,20121231,0,0
949721,20180416,20171231,1,1
949721,20160414,20151231,1,1
949721,20170417,20161231,1,1
949721,20150415,20141231,1,1
949870,20190220,20181229,1,1
949870,20170222,20161231,1,1
949870,20150224,20141227,1,1
949870,20160218,20151226,1,1
949870,20180221,20171230,1,1
949870,20130220,20121229,1,1
949870,20100309,20091226,1,1
949870,20110308,20101225,1,1
949870,20090310,20081227,1,1
949870,20140225,20131228,1,1
949870,20120222,20111231,1,1
949874,20110311,20101231,1,1
949874,20090312,20081230,1,1
949874,20100316,20091231,1,1
949874,20120315,20111231,1,1
1000180,20130219,20121230,1,1
1000180,20100225,20100103,1,1
1000180,20090225,20081228,1,1
1000180,20150210,20141228,1,1
1000180,20110223,20110102,1,1
1000180,20140221,20131229,1,1
1000180,20120223,20120101,1,1
1000180,20160212,20160103,1,1
1000228,20190220,20181229,1,1
1000228,20180221,20180221,1,1
1000228,20170221,20161231,1,1
1000228,20100223,20091226,1,1
1000228,20090224,20081227,1,1
1000228,20160210,20151226,1,1
1000228,20120215,20111231,1,1
1000228,20130213,20121229,1,1
1000228,20140211,20131228,1,1
1000228,20150211,20141227,1,1
1000228,20110222,20101225,1,1
1000230,20110124,20101031,1,1
1000230,20100129,20091031,1,1
1000230,20171220,20171031,1,
1000230,20120126,20111031,1,1
1000230,20121221,20121031,1,1
1000230,20090129,20081031,1,1
1000230,20141219,20141031,1,1
1000230,20181219,20181031,1,1
1000230,20131220,20131031,1,1
1000230,20160128,20151031,1,1
1000230,20161220,20161031,1,1
1000623,20100308,20091231,1,
1000623,20110225,20101231,1,
1000623,20090306,20081231,1,1
1000623,20170224,20161231,1,1
1000623,20160226,20151231,1,1
1000623,20190301,20181231,1,1
1000623,20180301,20171231,1,1
1000623,20130301,20121231,1,1
1000623,20120224,20111231,1,1
1000623,20150227,20141231,1,1
1000623,20140228,20131231,1,1
1000683,20110321,20101231,1,1
1000683,20190401,20181231,1,1
1000683,20180402,20171231,1,1
1000683,20160330,20151231,1,1
1000683,20130401,20121231,1,1
1000683,20170331,20161231,1,1
1000683,20140331,20131231,1,1
1000683,20120330,20111231,1,1
1000683,20150331,20141231,1,1
1000683,20100325,20091231,1,1
1000683,20090330,20081231,1,1
1000694,20110328,20101231,1,1
1000694,20090331,20081231,1,
1000694,20180314,20171231,1,1
1000694,20190318,20181231,1,1
1000694,20120314,20111231,1,1
1000694,20100316,20091231,1,1
1000694,20130312,20121231,1,1
1000694,20150227,20141231,1,1
1000694,20170227,20161231,1,1
1000694,20160229,20151231,1,1
1000694,20140312,20131231,1,
1000697,20160226,20151231,1,
1000697,20190226,20181231,1,
1000697,20170224,20161231,1,
1000697,20150227,20141231,1,
1000697,20140227,20131231,1,
1000697,20180227,20171231,1,
1000697,20130226,20121231,1,
1000697,20090227,20081231,1,
1000697,20100226,20091231,1,
1000697,20110225,20101231,1,
1000697,20120224,20111231,1,
1000753,20090209,20081231,1,1
1000753,20100211,20091231,1,1
1000753,20110214,20101231,1,0
1000753,20190211,20181231,1,1
1000753,20160212,20151231,1,1
1000753,20180212,20171231,1,1
1000753,20120214,20111231,1,1
1000753,20150210,20141231,1,1
1000753,20130211,20121231,1,1
1000753,20140210,20131231,1,1
1000753,20170213,20161231,1,1
1001082,20190213,20181231,1,0
1001082,20170222,20161231,1,0
1001082,20180221,20171231,1,0
1001082,20160218,20151231,1,0
1001082,20150223,20141231,1,0
1001082,20100301,20091231,1,1
1001082,20090302,20081231,1,1
1001082,20110224,20101231,1,0
1001082,20130220,20121231,1,0
1001082,20120223,20111231,1,0
1001082,20140221,20131231,1,0
1001115,20091211,20090930,1,1
1001115,20101210,20100930,1,1
1001115,20151119,20150930,1,1
1001115,20191122,20190930,1,1
1001115,20121212,20120930,1,1
1001115,20111209,20110930,1,1
1001115,20161117,20160930,1,1
1001115,20171201,20170930,1,1
1001115,20141121,20140930,1,1
1001115,20181116,20180930,1,1
1001115,20131122,20130930,1,1
1001233,20190301,20181231,1,
1001233,20180301,20171231,1,
1001233,20170228,20161231,1,
1001233,20090303,20081231,1,1
1001233,20120223,20111231,1,1
1001233,20140224,20131231,1,
1001233,20100305,20091231,1,1
1001233,20110217,20101231,1,1
1001233,20160218,20151231,1,
1001233,20130226,20121231,1,1
1001233,20150225,20141231,1,
1001250,20170825,20170630,1,1
1001250,20190823,20190630,1,1
1001250,20090819,20090630,1,1
1001250,20100820,20100630,1,1
1001250,20130823,20130630,1,1
1001250,20180824,20180630,1,1
1001250,20150820,20150630,1,1
1001250,20110822,20110630,1,1
1001250,20160824,20160630,1,1
1001250,20140820,20140630,1,1
1001250,20120817,20120630,1,1
1001288,20160229,20151231,1,1
1001288,20090227,20081231,1,1
1001288,20100226,20091231,1,1
1001288,20110228,20101231,1,1
1001288,20120228,20111231,1,1
1001288,20130226,20121231,1,1
1001288,20140303,20131231,1,1
1001288,20150302,20141231,1,1
1001316,20100331,20091231,1,1
1001316,20090331,20081231,1,1
1001316,20110331,20101231,1,1
1001316,20160315,20151231,1,1
1001316,20190301,20181231,1,1
1001316,20120314,20111231,1,1
1001316,20180315,20171231,1,1
1001316,20170316,20161231,1,1
1001316,20150316,20141231,1,1
1001316,20140307,20131231,1,1
1001316,20130321,20121231,1,1
1001385,20190315,20181231,1,1
1001385,20180316,20171231,1,
1001385,20101104,20091231,1,1
1001385,20090313,20081231,1,1
1001385,20110322,20101231,1,1
1001385,20120427,20111231,1,1
1001385,20170309,20161231,1,1
1001385,20160304,20151231,1,
1001385,20130318,20121231,1,1
1001385,20140317,20131231,1,
1001385,20150316,20141231,1,1
1001426,20090925,20090627,1,1
1001426,20100831,20100703,1,1
1001426,20150901,20150627,1,1
1001426,20110830,20110702,1,1
1001426,20140829,20140628,1,1
1001426,20120831,20120630,1,1
1001426,20130829,20130629,1,1
1001601,20160414,20151231,1,1
1001601,20190416,20181231,1,1
1001601,20170420,20161231,1,1
1001601,20180402,20171231,1,1
1001601,20110415,20101231,1,
1001601,20090403,20081231,1,
1001601,20140328,20131231,1,1
1001601,20120301,20111231,1,
1001601,20100330,20091231,1,
1001601,20130329,20121231,1,1
1001601,20150415,20141231,1,1
911649,20190311,20181231,1,1
911649,20180312,20171231,1,
911649,20110401,20101231,1,1
911649,20170322,20161231,0,0
911649,20100326,20091231,1,1
911649,20120330,20111231,1,1
911649,20090331,20081231,1,1
911649,20160330,20151231,0,0
911649,20150331,20141231,1,1
911649,20140331,20131231,1,1
911649,20130415,20121231,1,1
911650,20110609,20110331,1,1
911650,20100611,20100331,1,1
911650,20130529,20130331,1,
911650,20120525,20120331,1,1
911650,20090609,20090331,1,1
911650,20140623,20140331,1,1
911650,20150615,20150331,1,1
912093,20180828,20180630,1,1
912093,20190827,20190629,1,1
912093,20160830,20160702,1,1
912093,20170829,20170701,1,1
912093,20090824,20090627,1,0
912093,20100831,20100703,1,0
912093,20110830,20110702,1,1
912093,20150825,20150627,1,1
912093,20140826,20140628,1,1
912093,20130823,20130629,1,1
912093,20120824,20120630,1,1
912145,20130228,20121231,1,1
912145,20100316,20091231,1,1
912145,20110316,20101231,1,1
912145,20090316,20081231,1,1
912145,20120228,20111231,1,1
912183,20110223,20101231,1,1
912183,20120227,20111231,1,1
912183,20100226,20091231,1,1
912183,20090227,20081231,1,1
912183,20140225,20131231,1,1
912183,20130227,20121231,1,1
912263,20120412,20120128,1,1
912263,20110330,20110129,1,1
912263,20100415,20100130,1,1
912263,20090416,20090131,1,
912513,20100224,20091231,1,1
912513,20090226,20081231,1,1
912513,20120224,20111231,1,1
912513,20110224,20101231,1,1
912513,20130225,20121231,1,1
912513,20140221,20131231,1,0
912513,20150224,20141231,1,1
912544,20100319,20091231,1,1
912544,20110414,20101231,1,1
912544,20120416,20111231,1,
912544,20090316,20081231,1,1
912544,20130401,20121231,1,1
912562,20160218,20151231,1,1
912562,20170221,20161231,1,1
912562,20190227,20181231,1,1
912562,20140220,20131231,1,
912562,20180227,20171231,1,1
912562,20150224,20141231,1,1
912562,20090226,20081231,1,1
912562,20100225,20091231,1,1
912562,20110225,20101231,1,1
912562,20120224,20111231,1,
912562,20130222,20121231,1,
912603,20091027,20090831,1,
912603,20101021,20100831,1,1
912603,20191024,20190831,1,1
912603,20181024,20180831,1,1
912603,20161025,20160831,1,1
912603,20111021,20110831,1,1
912603,20151027,20150831,1,1
912603,20121025,20120831,1,1
912603,20141028,20140831,1,1
912603,20131029,20130831,1,1
912603,20171024,20170831,1,1
912615,20160331,20160131,1,1
912615,20190401,20190131,1,1
912615,20170403,20170131,1,1
912615,20180402,20180131,1,
912615,20110401,20110131,1,1
912615,20100401,20100131,1,1
912615,20140401,20140131,1,1
912615,20090401,20090131,1,1
912615,20150401,20150131,1,1
912615,20130401,20130131,1,1
912615,20120402,20120131,1,1
912728,20110224,20101231,1,1
912728,20190220,20181231,1,1
912728,20170222,20161231,1,1
912728,20100224,20091231,1,1
912728,20090226,20090224,1,1
912728,20180223,20171231,1,1
912728,20130215,20121231,1,1
912728,20160219,20151231,1,1
912728,20140219,20131231,1,1
912728,20150220,20141231,1,1
912728,20120224,20111231,1,1
912750,20180220,20171231,1,1
912750,20170221,20161231,1,1
912750,20110225,20101231,1,1
912750,20090227,20081231,1,1
912750,20100226,20091231,1,1
912750,20160224,20151231,1,1
912750,20140228,20131231,1,1
912750,20120227,20111231,1,1
912750,20130226,20121231,1,1
912750,20150224,20141231,1,1
912752,20190301,20181231,1,1
912752,20170228,20161231,1,1
912752,20110304,20101231,1,1
912752,20090304,20081231,1,1
912752,20100305,20091231,1,1
912752,20180301,20171231,1,1
912752,20120302,20111231,1,1
912752,20140303,20131231,1,1
912752,20160226,20151231,1,1
912752,20130312,20121231,1,1
912752,20150302,20141231,1,1
912833,20170228,20161231,1,1
912833,20110314,20110101,1,1
912833,20100317,20100102,1,1
912833,20090316,20090103,1,1
912833,20120307,20111231,1,1
912833,20160309,20160102,1,1
912833,20150312,20150103,1,1
912833,20140312,20131228,1,1
912833,20130307,20121229,1,1
913077,20110228,20101231,1,1
913077,20100301,20091231,1,1
913077,20090302,20081231,1,1
913077,20120228,20111231,1,1
913077,20160218,20151231,1,1
913077,20130304,20121231,1,1
913077,20150218,20141231,1,1
913077,20140303,20131231,1,1
913142,20170217,20161231,1,1
913142,20190220,20181231,1,1
913142,20180213,20171231,1,1
913142,20160225,20151231,1,1
913142,20110225,20101231,1,1
913142,20100226,20091231,1,1
913142,20090227,20081231,1,1
913142,20120229,20111231,1,1
913142,20150223,20141231,1,1
913142,20140227,20131231,1,1
913142,20130228,20121231,1,1
913165,20110316,20101231,1,1
913165,20100310,20091231,1,1
913165,20090313,20081231,1,1
913165,20170308,20161231,1,1
913165,20120315,20111231,1,1
913165,20140306,20131231,1,1
913165,20160303,20151231,1,1
913165,20130307,20121231,1,1
913165,20150304,20141231,1,1
913241,20170228,20161231,1,
913241,20180301,20171231,1,1
913241,20190228,20181231,1,1
913241,20160226,20151231,1,
913241,20110228,20101231,1,
913241,20100312,20091231,1,
913241,20090312,20081231,1,
913241,20130301,20121231,1,
913241,20120229,20111231,1,
913241,20150226,20141231,1,
913241,20140227,20131231,1,
913277,20170306,20161231,1,1
913277,20160315,20151231,1,1
913277,20090303,20081231,1,1
913277,20190304,20181231,1,1
913277,20100315,20091231,1,1
913277,20110315,20101231,1,1
913277,20120306,20111231,1,1
913277,20180312,20171231,1,1
913277,20140304,20131231,1,1
913277,20130312,20121231,1,1
913277,20150316,20141231,1,1
913885,20140221,20131231,1,1
913885,20130226,20121231,1,1
913885,20090302,20081231,1,1
913885,20100226,20091231,1,1
913885,20110224,20101231,1,1
913885,20120227,20111231,1,1
914024,20091030,20090831,1,1
914024,20101028,20100831,1,1
914024,20111031,20110831,1,1
914024,20121019,20120831,1,1
914025,20180509,20180331,1,1
914025,20090526,20090328,1,1
914025,20110531,20110402,1,1
914025,20100601,20100403,1,0
914025,20170510,20170401,1,1
914025,20160516,20160402,1,1
914025,20190517,20190330,1,1
914025,20120525,20120331,1,1
914025,20150515,20150328,1,1
914025,20140516,20140329,1,1
914025,20130524,20130331,1,1
914122,20190416,20190131,1,1
914122,20090415,20090131,1,1
914122,20110414,20110131,1,1
914122,20100419,20100416,1,1
914122,20120501,20120131,1,1
914122,20180419,20180131,1,1
914122,20160428,20160131,1,1
914122,20130502,20130131,1,1
914122,20170414,20170131,1,1
914122,20140415,20140131,1,1
914122,20150416,20150131,1,1
914139,20110331,20101231,1,1
914139,20100315,20091231,1,1
914139,20120330,20111231,1,1
914139,20180329,20171231,1,1
914139,20130318,20121231,1,1
914139,20160330,20151231,1,1
914139,20170330,20161231,1,1
914139,20190401,20181231,1,1
914139,20150316,20141231,1,1
914139,20140317,20131231,1,1
914139,20090316,20081231,1,1
914156,20180316,20171231,1,1
914156,20110316,20101231,1,1
914156,20100330,20091231,1,1
914156,20190315,20181231,1,1
914156,20090327,20081231,1,1
914156,20120315,20111231,1,1
914156,20160311,20151231,1,1
914156,20140314,20131231,1,1
914156,20150313,20141231,1,1
914156,20170310,20161231,1,1
914156,20130315,20121231,1,1
914329,20100219,20091231,1,1
914329,20110218,20101231,1,1
914329,20090220,20081231,1,1
914329,20130220,20121231,1,1
914329,20120217,20111231,1,1
914329,20160222,20151231,1,1
914329,20150223,20141231,1,1
914329,20140221,20131231,1,1
914398,20090722,20090430,1,1
914398,20110711,20110430,1,1
914398,20120730,20120430,1,0
914398,20140714,20140430,1,0
914398,20130710,20130430,1,0
914398,20100728,20100430,1,1
914475,20090204,20081231,1,1
914475,20100208,20091231,1,1
914475,20110210,20101231,1,1
914475,20120209,20111231,1,1
914475,20170214,20161231,1,1
914475,20160211,20151231,1,1
914475,20180213,20171231,1,1
914475,20140211,20131231,1,1
914475,20130208,20121231,1,1
914475,20190208,20181231,1,1
914475,20150209,20141231,1,1
914712,20181204,20180731,1,
914712,20171016,20170731,1,
914712,20191015,20190731,1,
914712,20101014,20100731,1,
914712,20111014,20110731,1,
914712,20091014,20090731,1,
914712,20141014,20140731,1,
914712,20161014,20160731,1,
914712,20151014,20150731,1,
914712,20131015,20130731,1,
914712,20130111,20120731,1,
915324,20091214,20090930,1,1
915324,20101214,20100930,1,1
915324,20111214,20110930,1,1
915324,20121214,20120930,1,1
915358,20120814,20120430,1,1
915358,20160729,20160430,1,1
915358,20180724,20180430,1,1
915358,20150727,20150430,1,1
915358,20140724,20140430,1,1
915358,20190725,20190430,1,1
915358,20130726,20130430,1,1
915358,20170724,20170430,1,1
915358,20090717,20090430,1,1
915358,20110719,20110430,1,1
915358,20100716,20100430,1,1
915389,20190227,20181231,1,1
915389,20090225,20081231,1,1
915389,20100224,20091231,1,1
915389,20110223,20101231,1,1
915389,20170227,20161231,1,1
915389,20180301,20171231,1,1
915389,20140228,20131231,1,1
915389,20120222,20111231,1,1
915389,20160225,20151231,1,1
915389,20130228,20121231,1,1
915389,20150227,20141231,1,1
915778,20170316,20161231,1,1
915778,20180316,20171231,1,
915778,20190311,20181231,1,1
915778,20160315,20151231,1,1
915778,20140318,20131231,1,1
915778,20150316,20141231,1,1
915778,20100316,20091231,1,1
915778,20090313,20081231,1,1
915778,20110316,20101231,1,1
915778,20120315,20111231,1,1
915778,20130318,20121231,1,1
915779,20110616,20110430,1,0
915779,20180608,20180428,1,1
915779,20090617,20090502,1,1
915779,20100616,20100501,1,0
915779,20120613,20120428,1,1
915779,20130612,20130427,1,1
915779,20160621,20160430,1,1
915779,20170609,20170429,1,1
915779,20190607,20190427,1,1
915779,20150622,20150502,1,1
915779,20140612,20140426,1,1
915862,20111213,20110929,1,1
915862,20131210,20130926,1,1
915862,20121211,20120927,1,1
915862,20141209,20140925,1,1
915862,20101214,20100930,1,1
915862,20091208,20090924,1,1
915913,20100226,20091231,1,1
915913,20170228,20161231,1,1
915913,20190227,20181231,1,1
915913,20090227,20081231,1,1
915913,20160229,20151231,1,1
915913,20150302,20141231,1,1
915913,20110225,20101231,1,1
915913,20120222,20111231,1,1
915913,20140225,20131231,1,1
915913,20130215,20121231,1,1
915913,20180228,20171231,1,1
916365,20180222,20171230,1,
916365,20140219,20140219,1,1
916365,20190221,20181229,1,
916365,20160223,20151226,1,
