CIK,Filed As Of Date,Conformed Period Of Report,Keyword Whole,Keyword Item 1
0000876883,20120315,20111231,0,0
0000876883,20180301,20171231,1,1
0000876883,20190318,20181231,1,1
0000876883,20160226,20151231,1,1
0000876883,20170301,20161231,1,1
0000876883,20140310,20131231,1,1
0000876883,20130307,20121231,1,1
0000876883,20150302,20141231,1,1
0000876883,20090309,20081231,0,0
0000876883,20110314,20101231,1,0
0000876883,20100310,20091231,0,0
0000877212,20100223,20091231,1,1
0000877212,20110224,20101231,1,1
0000877212,20170227,20161231,1,1
0000877212,20090227,20081231,1,1
0000877212,20190214,20181231,1,1
0000877212,20180222,20171231,1,1
0000877212,20160229,20151231,1,1
0000877212,20130221,20121231,1,1
0000877212,20120223,20111231,1,1
0000877212,20140220,20131231,1,1
0000877212,20150317,20141231,1,1
0000877422,20130523,20130330,1,1
0000877422,20180226,20171230,1,1
0000877422,20160302,20160102,1,
0000877422,20170301,20161231,1,
0000877422,20190227,20181229,1,1
0000877422,20150304,20150103,1,
0000877422,20110516,20110326,1,1
0000877422,20100517,20100327,1,1
0000877422,20090608,20090328,1,1
0000877422,20120523,20120331,1,1
0000877890,20110224,20101231,1,1
0000877890,20180216,20171231,1,1
0000877890,20090227,20081231,1,1
0000877890,20100224,20091231,1,1
0000877890,20170216,20161231,1,1
0000877890,20190215,20181231,1,1
0000877890,20160218,20151231,1,1
0000877890,20130221,20121231,1,1
0000877890,20140220,20131231,1,1
0000877890,20120223,20111231,1,1
0000877890,20150219,20141231,1,1
0000878079,20170412,20170128,1,1
0000878079,20160413,20160130,1,1
0000878079,20130417,20130202,1,1
0000878079,20140416,20140201,1,1
0000878079,20150415,20150131,1,1
0000878079,20090415,20090131,1,1
0000878079,20110413,20110129,1,1
0000878079,20100416,20100130,1,1
0000878079,20120411,20120128,1,1
0000878522,20111215,20111031,1,1
0000878522,20091217,20091031,1,1
0000878522,20101216,20101031,1,1
0000878522,20121217,20121031,1,1
0000878526,20110314,20101231,1,1
0000878526,20090310,20081231,1,1
0000878526,20190301,20181231,1,1
0000878526,20100315,20091231,1,1
0000878526,20140317,20131231,1,1
0000878526,20170224,20161231,1,1
0000878526,20120314,20111231,1,1
0000878526,20150316,20141231,1,1
0000878526,20160229,20151231,1,1
0000878526,20130410,20121231,1,1
0000878526,20180301,20171231,1,1
0000878560,20170228,20161231,1,1
0000878560,20110308,20101231,1,1
0000878560,20090312,20081231,1,1
0000878560,20100305,20091231,1,1
0000878560,20160229,20151231,1,
0000878560,20140224,20131231,1,1
0000878560,20130222,20121231,1,1
0000878560,20120228,20111231,1,1
0000878560,20150223,20141231,1,
0000878726,20090828,20090630,1,1
0000878726,20110831,20110630,1,1
0000878726,20100831,20100630,1,1
0000878726,20140821,20140630,1,1
0000878726,20180821,20180630,1,1
0000878726,20190822,20190630,1,1
0000878726,20160819,20160630,1,1
0000878726,20150820,20150630,1,1
0000878726,20130828,20130630,1,1
0000878726,20120830,20120630,1,1
0000878726,20170824,20170630,1,1
0000878828,20190312,20181231,1,1
0000878828,20110330,20101231,1,0
0000878828,20180312,20171231,1,1
0000878828,20090331,20081231,1,0
0000878828,20100415,20091231,1,0
0000878828,20130401,20121231,1,1
0000878828,20160329,20151231,1,1
0000878828,20170320,20161231,1,1
0000878828,20120330,20111231,1,0
0000878828,20140331,20131231,1,1
0000878828,20150331,20141231,1,1
0000878927,20190227,20181231,1,1
0000878927,20110228,20101231,1,1
0000878927,20100301,20091231,1,1
0000878927,20120229,20111231,1,1
0000878927,20180227,20171231,1,1
0000878927,20160229,20151231,1,1
0000878927,20140228,20131231,1,1
0000878927,20170227,20161231,1,1
0000878927,20150226,20141231,1,1
0000878927,20130228,20121231,1,1
0000878927,20090302,20081231,1,1
0000879169,20110223,20101231,1,1
0000879169,20090303,20081231,1,1
0000879169,20100305,20091231,1,1
0000879169,20120222,20111231,1,1
0000879169,20180215,20171231,1,1
0000879169,20170214,20161231,1,1
0000879169,20190214,20181231,1,1
0000879169,20130221,20121231,1,1
0000879169,20150217,20141231,1,1
0000879169,20160212,20151231,1,1
0000879169,20140221,20131231,1,1
0000879407,20181211,20180930,1,1
0000879407,20151214,20150930,1,
0000879407,20121228,20120930,1,1
0000879407,20161214,20160930,1,
0000879407,20171212,20170930,1,1
0000879407,20191125,20190930,1,
0000879407,20141125,20140930,1,
0000879407,20131218,20130930,1,1
0000879407,20111220,20110930,1,1
0000879407,20091222,20090930,1,1
0000879407,20101222,20100930,1,1
0000879526,20110225,20101231,1,
0000879526,20120229,20111231,1,
0000879526,20090414,20081231,1,
0000879526,20170227,20161231,1,
0000879526,20180228,20171231,1,
0000879526,20160226,20151231,1,
0000879526,20100326,20091231,1,
0000879526,20190228,20181231,1,
0000879526,20150227,20141231,1,
0000879526,20140227,20131231,1,
0000879526,20130228,20121231,1,
0000879575,20140227,20131231,1,0
0000879575,20160225,20151231,1,1
0000879575,20130227,20121231,1,0
0000879575,20150226,20141231,1,1
0000879575,20170223,20161231,1,1
0000879575,20180222,20171231,1,1
0000879575,20110225,20101231,1,0
0000879575,20100303,20091231,1,1
0000879575,20090305,20081231,1,1
0000879575,20120227,20111231,1,0
0000879682,20110329,20101231,1,
0000879682,20090326,20081231,1,1
0000879682,20100330,20091231,1,
0000879682,20120330,20111231,1,
0000879682,20180316,20171231,1,1
0000879682,20170216,20161231,1,1
0000879682,20160324,20151231,1,1
0000879682,20150316,20141231,1,1
0000879682,20130329,20121231,1,
0000879682,20190315,20181231,1,1
0000879682,20140331,20131231,1,
0000879796,20161028,20160731,1,
0000879796,20151029,20150731,1,
0000879796,20121029,20120731,1,
0000879796,20131029,20130731,1,
0000879796,20141029,20140731,1,
0000879796,20111031,20110731,1,
0000879796,20091029,20090731,1,
0000879796,20101029,20100731,1,
0000879993,20110303,20101231,1,1
0000879993,20100304,20091231,1,1
0000879993,20090311,20081231,1,1
0000879993,20120306,20111231,1,1
0000880059,20100901,20100630,1,1
0000880059,20110830,20110630,1,1
0000880059,20120912,20120630,1,1
0000880059,20141016,20140630,1,1
0000880059,20130903,20130630,1,1
0000880115,20110301,20101231,1,1
0000880115,20100312,20100312,1,1
0000880115,20120305,20111231,1,1
0000880115,20160324,20151231,1,1
0000880115,20170302,20161231,1,1
0000880115,20130305,20121231,1,1
0000880115,20140311,20131231,1,1
0000880115,20150227,20141231,1,1
0000880115,20090316,20081231,1,0
0000880117,20110902,20110630,1,
0000880117,20180822,20180628,1,
0000880117,20090827,20090625,1,
0000880117,20100826,20100624,1,
0000880117,20160824,20160630,1,
0000880117,20150821,20150625,1,
0000880117,20170823,20170629,1,
0000880117,20190821,20190627,1,
0000880117,20120830,20120628,1,
0000880117,20130828,20130627,1,
0000880117,20140827,20140626,1,
0000880177,20130219,20121229,1,1
0000880177,20140219,20131228,1,1
0000880266,20180228,20171231,1,1
0000880266,20160226,20151231,1,1
0000880266,20170228,20161231,1,1
0000880266,20190301,20181231,1,1
0000880266,20140228,20131231,1,1
0000880266,20150227,20141231,1,1
0000880266,20110225,20101231,1,1
0000880266,20100226,20091231,1,1
0000880266,20090227,20081231,1,1
0000880266,20130227,20121231,1,1
0000880266,20120227,20111231,1,1
0000880285,20110218,20101231,1,1
0000880285,20090219,20081231,1,1
0000880285,20100219,20091231,1,1
0000880285,20180216,20171231,1,1
0000880285,20160217,20151231,1,1
0000880285,20170217,20161231,1,1
0000880285,20140218,20131231,1,1
0000880285,20130215,20121231,1,1
0000880285,20120313,20111231,1,1
0000880285,20150218,20141231,1,1
0000880432,20150820,20150630,1,
0000880432,20180913,20180630,1,1
0000880432,20170209,20160630,1,1
0000880432,20170824,20170630,1,1
0000880432,20190905,20190630,1,1
0000880432,20110920,20110630,1,1
0000880432,20100928,20100630,1,1
0000880432,20120920,20120630,1,
0000880432,20140917,20140630,1,
0000880432,20090928,20090630,1,1
0000880432,20130924,20130630,1,1
0000880446,20111206,20110930,1,1
0000880446,20091214,20090930,1,1
0000880446,20101201,20100930,1,1
0000880446,20131205,20130930,1,1
0000880446,20141204,20140930,1,1
0000880446,20121204,20120930,1,1
0000880460,20100430,20100130,1,1
0000880460,20170428,20170128,1,1
0000880460,20160429,20160130,1,1
0000880460,20140501,20140201,1,1
0000880460,20110428,20110129,1,1
0000880460,20150430,20150131,1,1
0000880460,20130503,20130202,1,1
0000880460,20120417,20120128,1,1
0000880460,20090702,20090131,1,1
0000880562,20110725,20110430,1,1
0000880562,20100712,20100430,1,1
0000880562,20090722,20090430,1,1
0000880562,20150805,20150430,1,1
0000880562,20140620,20140430,1,1
0000880562,20120725,20120430,1,1
0000880562,20130702,20130430,1,1
0000880771,20110331,20101231,1,1
0000880771,20100316,20091231,1,1
0000880771,20090313,20081231,1,1
0000880771,20120315,20111231,1,1
0000880771,20170309,20161231,1,1
0000880771,20160311,20151231,1,1
0000880771,20150312,20141231,1,1
0000880771,20140317,20131231,1,1
0000880771,20130401,20121231,1,1
0000880804,20130318,20121231,1,
0000880804,20150316,20141231,1,1
0000880804,20140317,20131231,1,1
0000880804,20110314,20101231,1,1
0000880804,20100301,20091231,1,1
0000880804,20090302,20081231,1,1
0000880804,20120312,20111231,1,1
0000880807,20110923,20110331,1,
0000880807,20090528,20090331,1,1
0000880807,20190605,20190331,1,1
0000880807,20100527,20100331,1,1
0000880807,20170525,20170331,1,1
0000880807,20180606,20180331,1,1
0000880807,20120606,20120331,1,1
0000880807,20130614,20130331,1,1
0000880807,20160531,20160331,1,1
0000880807,20140605,20140331,1,1
0000880807,20150528,20150331,1,
0000880984,20190327,20181231,1,1
0000880984,20160330,20151231,1,1
0000880984,20170329,20161231,1,1
0000880984,20180326,20171231,1,1
0000880984,20150331,20141231,1,1
0000880984,20100322,20091231,1,1
0000880984,20090330,20081231,1,1
0000880984,20110316,20101231,1,1
0000880984,20120315,20111231,1,1
0000880984,20130318,20121231,1,1
0000880984,20140317,20131231,1,1
0000881464,20110225,20101231,1,1
0000881464,20090227,20081231,1,1
0000881464,20100226,20091231,1,1
0000881464,20120222,20111231,1,1
0000881524,20100310,20091231,1,1
0000881524,20110301,20101231,1,1
0000881524,20140228,20131231,1,1
0000881524,20190226,20181231,1,1
0000881524,20120228,20111231,1,1
0000881524,20130226,20121231,1,1
0000881524,20180314,20171231,1,1
0000881524,20160309,20151231,1,1
0000881524,20150225,20141231,1,1
0000881524,20170308,20161231,1,1
0000881524,20090311,20081231,1,1
0000881695,20100305,20091231,1,1
0000881695,20090305,20081231,1,1
0000881695,20110309,20110309,1,0
0000881695,20130314,20121231,1,1
0000881695,20120312,20120229,1,1
0000881890,20110613,20110331,1,0
0000881890,20100614,20100331,1,1
0000881890,20090612,20090331,1,1
0000881890,20160531,20160331,1,
0000881890,20140530,20140331,1,
0000881890,20150601,20150331,1,
0000881890,20130614,20130331,1,
0000881890,20170530,20170331,1,1
0000881890,20120614,20120331,1,0
0000881890,20180530,20180331,1,1
0000882095,20180227,20171231,1,1
0000882095,20160224,20151231,1,1
0000882095,20170227,20161231,1,1
0000882095,20190226,20181231,1,1
0000882095,20090227,20081231,1,1
0000882095,20130227,20121231,1,1
0000882095,20100301,20091231,1,1
0000882095,20110228,20101231,1,1
0000882095,20150225,20141231,1,1
0000882095,20120223,20111231,1,1
0000882095,20140225,20131231,1,1
0000882104,20100301,20091231,1,1
0000882104,20090302,20081231,1,1
0000882104,20110301,20101231,1,1
0000882104,20160223,20151231,1,1
0000882104,20180316,20171231,1,1
0000882104,20190315,20181231,1,1
0000882104,20120223,20111231,1,1
0000882104,20170301,20161231,1,1
0000882104,20150223,20141231,1,1
0000882104,20140303,20131231,1,1
0000882104,20130301,20121231,1,1
0000882154,20160314,20151231,1,1
0000882154,20150304,20141231,1,1
0000882154,20100311,20091231,1,1
0000882154,20090312,20081231,1,1
0000882154,20110310,20101231,1,1
0000882154,20120308,20111231,1,1
0000882154,20140310,20131231,1,1
0000882154,20130307,20121231,1,1
0000882235,20110225,20101231,1,1
0000882235,20100225,20091231,1,1
0000882235,20090225,20081231,1,1
0000882235,20120223,20111231,1,1
0000882291,20120629,20120331,1,1
0000882291,20100702,20100331,1,
0000882291,20110714,20110331,1,1
0000882291,20160629,20160331,1,
0000882291,20140715,20140331,1,1
0000882291,20170628,20170331,1,1
0000882291,20190701,20190331,1,1
0000882291,20180608,20180331,1,1
0000882291,20150626,20150331,1,1
0000882291,20130715,20130331,1,1
0000882291,20090702,20090331,1,
0000882508,20100312,20100103,1,1
0000882508,20180309,20171231,1,1
0000882508,20110311,20110102,1,1
0000882508,20090311,20081228,1,1
0000882508,20120309,20120101,1,1
0000882508,20160318,20160103,1,1
0000882508,20150305,20141228,1,1
0000882508,20190315,20181230,1,1
0000882508,20130308,20121230,1,1
0000882508,20140306,20131229,1,1
0000882508,20170309,20170101,1,1
0000882796,20190314,20181231,1,1
0000882796,20120306,20111231,1,1
0000882796,20180312,20171231,1,1
0000882796,20170227,20161231,1,1
0000882796,20130311,20121231,1,1
0000882796,20160226,20151231,1,1
0000882796,20140310,20131231,1,1
0000882796,20150302,20141231,1,1
0000882796,20100309,20091231,1,1
0000882796,20090306,20081231,1,1
0000882796,20110315,20101231,1,1
0000882835,20190225,20181231,1,1
0000882835,20180223,20171231,1,1
0000882835,20090302,20081231,1,1
0000882835,20170227,20161231,1,
0000882835,20160226,20151231,1,
0000882835,20100226,20091231,1,1
0000882835,20120224,20111231,1,1
0000882835,20130225,20121231,1,
0000882835,20140221,20131231,1,
0000882835,20110225,20101231,1,1
0000882835,20150220,20141231,1,
0000882873,20100917,20100630,1,1
0000882873,20110921,20110630,1,1
0000882873,20090921,20090630,1,1
0000882873,20140919,20140630,1,1
0000882873,20130920,20130630,1,1
0000882873,20120924,20120630,1,1
0000883107,20110322,20101231,1,1
0000883107,20120329,20111231,1,1
0000883107,20090325,20081231,1,1
0000883107,20100331,20091231,1,1
0000883107,20190404,20181231,1,1
0000883107,20160329,20151231,1,1
0000883107,20180330,20171231,1,1
0000883107,20170329,20161231,1,1
0000883107,20130329,20121231,1,1
0000883107,20150327,20141231,1,1
0000883107,20140328,20131231,1,1
0000883241,20161212,20161031,1,1
0000883241,20181217,20181031,1,1
0000883241,20191220,20191031,1,
0000883241,20141215,20141031,1,1
0000883241,20111216,20111031,1,1
0000883241,20171214,20171031,1,1
0000883241,20121220,20121031,1,1
0000883241,20151214,20151031,1,1
0000883241,20131220,20131031,1,1
0000883241,20091218,20091031,0,0
0000883241,20101217,20101031,1,1
0000883569,20110302,20110101,1,1
0000883569,20170301,20161231,1,1
0000883569,20090304,20090103,1,1
0000883569,20100303,20100102,1,1
0000883569,20160229,20160102,1,1
0000883569,20190221,20181229,1,1
0000883569,20130227,20121229,1,1
0000883569,20140226,20131228,1,1
0000883569,20120229,20111231,1,1
0000883569,20180302,20171230,1,1
0000883569,20150220,20150103,1,1
0000883902,20151222,20151101,1,0
0000883902,20131223,20131103,1,1
0000883902,20121224,20121028,1,1
0000883902,20171218,20171029,1,1
0000883902,20181219,20181028,1,1
0000883902,20170110,20161030,1,0
0000883902,20141222,20141102,1,0
0000883902,20091223,20091101,1,1
0000883902,20111221,20111030,1,1
0000883902,20101222,20101031,1,1
0000883943,20100513,20100227,1,1
0000883943,20110512,20110226,1,1
0000883943,20170316,20170128,1,0
0000883943,20190318,20190202,1,0
0000883943,20090514,20090228,1,1
0000883943,20180309,20180203,1,0
0000883943,20160318,20160130,1,0
0000883943,20130325,20130202,1,1
0000883943,20150409,20150131,1,0
0000883943,20140321,20140201,1,1
0000883945,20180228,20171231,1,1
0000883945,20160223,20151231,1,1
0000883945,20190227,20181231,1,
0000883945,20170303,20161231,1,1
0000883945,20150306,20141231,1,1
0000883945,20130322,20121231,1,1
0000883945,20140321,20140317,1,1
0000883945,20100316,20091231,1,1
0000883945,20090302,20081231,1,1
0000883945,20110307,20101231,1,1
0000883945,20120314,20111231,1,1
0000883975,20190401,20181231,1,1
0000883975,20090316,20081231,1,1
0000883975,20180402,20171231,1,1
0000883975,20110311,20101231,1,1
0000883975,20170321,20161231,1,1
0000883975,20120315,20111231,1,1
0000883975,20140313,20131231,1,1
0000883975,20130321,20121231,1,1
0000883975,20100311,20091231,1,1
0000883975,20160315,20151231,1,1
0000883975,20150313,20141231,1,1
0000883980,20190227,20181231,1,1
0000883980,20180221,20171231,1,1
0000883980,20160225,20151231,1,1
0000883980,20170224,20161231,1,1
0000883980,20150227,20141231,1,1
0000883980,20110310,20101231,1,1
0000883980,20100311,20091231,1,1
0000883980,20090325,20081231,1,1
0000883980,20120305,20111231,1,1
0000883980,20130319,20121231,1,1
0000883980,20140310,20131231,1,1
0000883984,20090220,20081231,1,
0000883984,20100219,20091231,1,1
0000883984,20190301,20181231,1,1
0000883984,20110218,20101231,1,1
0000883984,20170301,20161231,1,1
0000883984,20140221,20131231,1,1
0000883984,20120323,20111231,1,1
0000883984,20160226,20151231,1,1
0000883984,20130226,20121231,1,1
0000883984,20180316,20171231,1,1
0000883984,20150220,20141231,1,1
0000884130,20110331,20101231,1,1
0000884130,20120420,20111231,1,1
0000884130,20130620,20121231,1,
0000884130,20100331,20091231,1,1
0000884130,20090417,20081231,1,1
0000884144,20091106,20090731,1,1
0000884144,20120330,20111231,1,0
0000884144,20190319,20181231,1,1
0000884144,20170320,20161231,1,1
0000884144,20160330,20151231,1,0
0000884144,20130401,20121231,1,0
0000884144,20180316,20171231,1,1
0000884144,20140327,20131231,1,0
0000884144,20110331,20101231,1,0
0000884144,20150327,20141231,1,0
0000884217,20120328,20120128,1,1
0000884217,20130403,20130202,1,1
0000884217,20140401,20140201,1,1
0000884217,20160325,20160130,1,1
0000884217,20170324,20170128,1,1
0000884217,20180330,20180203,1,1
0000884217,20150327,20150131,1,1
0000884217,20190329,20190202,1,1
0000884217,20100331,20100130,1,1
0000884217,20090401,20090131,1,1
0000884217,20110330,20110129,1,1
0000884219,20110304,20101231,1,1
0000884219,20090227,20081231,1,1
0000884219,20100308,20091231,1,1
0000884219,20120309,20111231,1,1
0000884219,20180228,20171231,1,
0000884219,20170306,20161231,1,
0000884219,20140307,20131231,1,1
0000884219,20130311,20121231,1,1
0000884219,20190227,20181231,1,1
0000884219,20150313,20141231,1,1
0000884219,20160311,20151231,1,
0000884624,20180226,20171231,1,
0000884624,20170227,20161231,1,
0000884624,20190225,20181231,1,
0000884624,20160229,20151231,1,
0000884624,20150429,20141231,1,
0000884624,20140331,20131231,1,
0000884624,20110303,20101231,1,1
0000884624,20130301,20121231,1,1
0000884624,20100302,20091231,1,1
0000884624,20090312,20081231,1,0
0000884624,20120229,20111231,1,1
0000884713,20110315,20110101,1,1
0000884713,20090311,20081227,1,1
0000884713,20100316,20100102,1,1
0000884713,20170301,20161231,1,1
0000884713,20180228,20171230,1,1
0000884713,20140224,20131228,1,1
0000884713,20160229,20160102,1,1
0000884713,20130227,20121229,1,1
0000884713,20120229,20111231,1,1
0000884713,20150304,20150103,1,1
0000884713,20190227,20181229,1,1
0000884731,20160229,20151231,1,
0000884731,20140303,20131231,1,
0000884731,20130301,20121231,1,
0000884731,20150302,20141231,1,
0000884731,20100316,20091231,1,
0000884731,20090316,20081231,1,
0000884731,20110315,20101231,1,
0000884731,20120229,20111231,1,
0000884887,20110224,20101231,1,1
0000884887,20100223,20091231,1,1
0000884887,20090224,20081231,1,1
0000884887,20130225,20121231,1,1
0000884887,20150223,20141231,1,1
0000884887,20180221,20171231,1,1
0000884887,20160222,20151231,1,1
0000884887,20170223,20161231,1,1
0000884887,20120229,20111231,1,1
0000884887,20190222,20181231,1,1
0000884887,20140220,20131231,1,1
0000884940,20170413,20170128,1,1
0000884940,20190328,20190202,1,1
0000884940,20150402,20150131,1,1
0000884940,20160411,20160130,1,1
0000884940,20180504,20180203,1,1
0000884940,20100415,20100130,1,1
0000884940,20110401,20110129,1,1
0000884940,20090416,20090131,1,1
0000884940,20120412,20120128,1,1
0000884940,20130503,20130202,1,1
0000884940,20140415,20140201,1,1
0000885245,20090401,20090131,1,1
0000885245,20100331,20100130,1,1
0000885245,20180404,20180203,1,1
0000885245,20150401,20150131,1,1
0000885245,20170329,20170128,1,1
0000885245,20110330,20110129,1,1
0000885245,20190403,20190202,1,1
0000885245,20160330,20160130,1,1
0000885245,20120328,20120128,1,1
0000885245,20130403,20130202,1,1
0000885245,20140402,20140201,1,1
0000885306,20160229,20151231,1,1
0000885306,20170228,20161231,1,1
0000885306,20150313,20141231,1,1
0000885306,20090313,20081231,1,1
0000885306,20100312,20091231,1,1
0000885306,20120308,20111231,1,1
0000885306,20110310,20101231,1,1
0000885306,20140317,20131231,1,1
0000885306,20130308,20121231,1,1
0000885307,20191113,20190831,1,1
0000885307,20161102,20160831,1,1
0000885307,20111114,20110831,1,1
0000885307,20171113,20170831,1,1
0000885307,20121107,20120831,1,1
0000885307,20101103,20100831,1,1
0000885307,20091118,20090831,1,1
0000885307,20141029,20140831,1,1
0000885307,20181115,20180831,1,1
0000885307,20131030,20130831,1,1
0000885307,20151106,20150831,1,1
0000885508,20190318,20181231,1,1
0000885508,20180316,20171231,1,1
0000885508,20170316,20161231,1,1
0000885508,20100331,20091231,1,0
0000885508,20090624,20081231,1,0
0000885508,20110331,20101231,1,0
0000885508,20120330,20111231,1,1
0000885508,20160315,20151231,1,1
0000885508,20130329,20121231,1,1
0000885508,20150316,20141231,1,1
0000885508,20140331,20131231,1,1
0000885551,20090605,20090331,1,1
0000885551,20100614,20100331,1,1
0000885551,20120523,20120331,1,1
0000885551,20110526,20110331,1,1
0000885639,20150320,20150131,1,1
0000885639,20160318,20160130,1,1
0000885639,20120316,20110128,1,1
0000885639,20170317,20170128,1,1
0000885639,20140321,20140201,1,1
0000885639,20180323,20180203,1,1
0000885639,20190322,20190202,1,1
0000885639,20130322,20130202,1,1
0000885639,20090320,20090131,1,1
0000885639,20100319,20100130,1,1
0000885639,20110318,20110129,1,1
0000885725,20110217,20101231,1,1
0000885725,20160224,20151231,1,1
0000885725,20180220,20171231,1,1
0000885725,20130222,20121231,1,1
0000885725,20190219,20181231,1,1
0000885725,20170223,20161231,1,1
0000885725,20120217,20111231,1,1
0000885725,20150225,20141231,1,1
0000885725,20140226,20131231,1,1
0000885978,20120309,20111231,1,1
0000885978,20140311,20131231,1,1
0000885978,20190318,20181231,1,1
0000885978,20180314,20171231,1,1
0000885978,20150312,20141231,1,
0000885978,20160304,20151231,1,1
0000885978,20170607,20161231,1,
0000885978,20130312,20121231,1,1
0000885978,20110310,20101231,1,1
0000885978,20090312,20081231,1,1
0000885978,20100312,20091231,1,1
0000885988,20090331,20081231,1,1
0000885988,20110309,20101231,1,1
0000885988,20120306,20111231,1,1
0000885988,20100310,20091231,1,1
0000886035,20100301,20091231,1,1
0000886035,20090302,20081231,1,1
0000886035,20110225,20101231,1,1
0000886035,20180228,20171231,1,1
0000886035,20170224,20161231,1,1
0000886035,20160229,20151231,1,1
0000886035,20120223,20111231,1,1
0000886035,20150302,20141231,1,1
0000886035,20130301,20121231,1,1
0000886035,20140303,20131231,1,1
0000886128,20170112,20161031,1,1
0000886128,20180111,20171031,1,1
0000886128,20190110,20181031,1,1
0000886128,20110114,20101031,1,1
0000886128,20100114,20091031,1,1
0000886128,20090114,20081031,1,1
0000886128,20120117,20111031,1,1
0000886128,20140106,20131031,1,1
0000886128,20150109,20141031,1,1
0000886128,20160108,20151031,1,1
0000886128,20130114,20121031,1,1
0000886136,20110316,20101231,1,1
0000886136,20100316,20091231,1,1
0000886136,20090331,20081231,1,1
0000886136,20170310,20161231,1,1
0000886136,20120315,20111231,1,1
0000886136,20190315,20181231,1,1
0000886136,20160314,20151231,1,1
0000886136,20180313,20171231,1,1
0000886136,20140317,20131231,1,1
0000886136,20150313,20141231,1,1
0000886136,20130315,20121231,1,1
0000886137,20180511,20180303,1,1
0000886137,20110506,20110226,1,
0000886137,20090505,20090228,1,
0000886137,20100506,20100227,1,
0000886137,20130429,20130302,1,
0000886137,20170425,20170225,1,1
0000886137,20160426,20160227,1,1
0000886137,20120502,20120303,1,
0000886137,20150429,20150228,1,1
0000886137,20140429,20140301,1,1
0000886158,20170425,20170225,1,1
0000886158,20110426,20110226,1,1
0000886158,20090428,20090228,1,1
0000886158,20160426,20160227,1,1
0000886158,20100427,20100227,1,1
0000886158,20150428,20150228,1,1
0000886158,20120424,20120225,1,1
0000886158,20140429,20140301,1,1
0000886158,20190430,20190302,1,1
0000886158,20180502,20180303,1,1
0000886158,20130430,20130302,1,1
0000886163,20110303,20101231,1,1
0000886163,20100303,20091231,1,1
0000886163,20170228,20161231,1,1
0000886163,20090316,20081231,1,1
0000886163,20180301,20171231,1,1
0000886163,20160226,20151231,1,1
0000886163,20190228,20181231,1,
0000886163,20120223,20111231,1,1
0000886163,20130314,20121231,1,1
0000886163,20150223,20141231,1,1
0000886163,20140224,20131231,1,1
0000886206,20111114,20110831,1,1
0000886206,20121114,20120831,1,
0000886206,20161114,20160831,1,
0000886206,20191114,20190831,1,1
0000886206,20181114,20180831,1,1
0000886206,20141114,20140831,1,1
0000886206,20151113,20150831,1,1
0000886206,20171114,20170831,1,1
0000886206,20131114,20130831,1,1
0000886206,20101112,20100831,1,
0000886206,20091116,20090831,1,1
0000886346,20110317,20110101,1,1
0000886346,20090310,20090103,1,1
0000886346,20100316,20100102,1,1
0000886346,20120314,20111231,1,1
0000886346,20130313,20121229,1,1
0000886346,20180227,20171230,1,1
0000886346,20140312,20131228,1,
0000886346,20170315,20161231,1,1
0000886346,20160316,20160102,1,1
0000886346,20190226,20181229,1,1
0000886346,20150318,20150103,1,1
0000886744,20160310,20151231,1,1
0000886744,20170301,20161231,1,1
0000886744,20190307,20181231,1,1
0000886744,20140317,20131231,1,1
0000886744,20180316,20171231,1,1
0000886744,20130315,20121231,1,1
0000886744,20150311,20141231,1,1
0000886744,20110225,20101231,1,1
0000886744,20090227,20081231,1,1
0000886744,20100226,20091231,1,1
0000886744,20120307,20111231,1,1
0000886835,20090227,20081231,1,1
0000886835,20100226,20091231,1,1
0000886835,20110225,20101231,1,1
0000886835,20170224,20161231,1,1
0000886835,20160225,20151231,1,1
0000886835,20120228,20111231,1,1
0000886835,20180222,20171231,1,1
0000886835,20150226,20141231,1,1
0000886835,20190221,20181231,1,1
0000886835,20140227,20131231,1,1
0000886835,20130228,20121231,1,1
0000887226,20180830,20180630,1,
0000887226,20150914,20150630,1,
0000887226,20160909,20160630,1,
0000887226,20190912,20190630,1,
0000887226,20170907,20170630,1,
0000887226,20110926,20110630,1,
0000887226,20090925,20090630,1,
0000887226,20100927,20100630,1,
0000887226,20130927,20130630,1,
0000887226,20120928,20120630,1,
0000887226,20140915,20140630,1,
0000887247,20110707,20110331,1,0
0000887247,20180316,20171231,1,1
0000887247,20100714,20100331,1,1
0000887247,20160323,20151231,1,1
0000887247,20090513,20081231,1,1
0000887247,20140623,20140331,1,1
0000887247,20120629,20111231,1,1
0000887247,20130703,20130331,1,0
0000887247,20190315,20181231,1,1
0000887247,20170330,20161231,1,1
0000887359,20190226,20181231,1,1
0000887359,20170313,20161231,1,1
0000887359,20160314,20151231,1,1
0000887359,20180305,20171231,1,1
0000887359,20100907,20100630,1,1
0000887359,20090914,20090630,1,1
0000887359,20120315,20111231,1,1
0000887359,20140313,20131231,1,1
0000887359,20150325,20141231,1,1
0000887359,20130318,20121231,1,1
0000887497,20090720,20090430,1,1
0000887497,20110712,20110430,1,1
0000887497,20100714,20100430,1,1
0000887497,20120713,20120430,1,1
0000887497,20130711,20130430,1,1
0000887596,20190304,20190101,1,1
0000887596,20110223,20101228,1,1
0000887596,20120229,20120103,1,1
0000887596,20160225,20151229,1,1
0000887596,20170302,20170103,1,1
0000887596,20140227,20131231,1,1
0000887596,20180228,20180102,1,1
0000887596,20130228,20130101,1,1
